Date,User,Capitec_Tweets
2022-12-16 06:41:55+00:00,NobuhleNombuso2,"@DJTira and @CapitecBankSA thank you for this information it was much needed especially since it's festive there are lots of Scams we really Slamming the Scam now💪 #SlamTheScam

Dankie Malume @DJTira will ref my family and friends to this challenge https://t.co/R7iXHulFrY"
2022-12-16 06:41:33+00:00,NobuhleNombuso2,"@DJTira @CapitecBankSA @DJTira and @CapitecBankSA thank you for this information it was much needed especially since it's festive there are lots of Scams we really Slamming the Scam now💪 #SlamTheScam

Dankie Malume @DJTira will ref my family and friends to this challenges https://t.co/qYCxupBM7d"
2022-12-16 06:37:38+00:00,yellodayzee,@Nedbank @FNBSA @StandardBankZA @AbsaSouthAfrica @CapitecBankSA @tymebankza @BankZeroSA @Discovery_SA are you guys doing the same? The answer will determine who I may bank with…
2022-12-16 06:25:27+00:00,JackOf123456789,"@shimi_seerane @DJTira @CapitecBankSA Am i too late to join??? 
@DJTira 
@CapitecBankSA https://t.co/JHufew0gVo"
2022-12-16 06:19:02+00:00,Nandi_Sikiti,"@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA Completed the course , Certificate received, data received, crossing fingers for the big bucks 🤞🤞 https://t.co/sYiwqKU1qJ"
2022-12-16 06:03:13+00:00,DieksTshabalala,@DJTira @CapitecBankSA Nazo 💃💃💃#SlamtheScam
2022-12-16 06:02:45+00:00,Melisentiaphei2,"@DJTira @HerQueenGirl @CapitecBankSA Challenge finished! Won some data as well!  💵💵💵💵💵💵  
December is going to be LITTTT with @CapitecBankSA

Avoid scammers 🚨🚨🚨🚨 #SlamTheScam 
 @DJTira
@Melisentiaphei2"
2022-12-16 06:02:09+00:00,shimi_seerane,"@DJTira @CapitecBankSA challenge Complete @DJTira thanks for this.. There's a lot that I have learned  I'm so ready for scammers!!!!! and @CapitecBankSA thanks for lessons 🙏👊💙

#SlamTheScam @DJTira @CapitecBankSA https://t.co/K6RGdC2UHR"
2022-12-16 06:01:17+00:00,Melisentiaphei2,@DJTira @HerQueenGirl @CapitecBankSA #SlamTheScam https://t.co/Us4LsbCbZU
2022-12-16 05:57:10+00:00,Nyambose_N,"@CapitecBankSA Don't send me hearts hle, ke fragile I'll fall inlove the  ask for money 

I love you too"
2022-12-16 05:55:17+00:00,CapitecBankSA,@Nyambose_N ❤️
2022-12-16 05:53:32+00:00,debwilliams2022,@DJTira @CapitecBankSA #SlamTheScam https://t.co/j8ASy7RJS8
2022-12-16 05:51:39+00:00,SelloaneMolahl2,@DJTira #SlamTheScam I have finished my challenges 🤞🤞 to win this time @CapitecBankSA https://t.co/ek40Dgo024
2022-12-16 05:50:20+00:00,SelloaneMolahl2,@DJTira @CapitecBankSA #SlamTheScam https://t.co/CxNpAZfSlO
2022-12-16 05:50:07+00:00,SelloaneMolahl2,@DJTira @CapitecBankSA #SlamTheScam https://t.co/NuCf2XdvlM
2022-12-16 05:46:48+00:00,Nyambose_N,"@CapitecBankSA It just worked sana 

Thank you"
2022-12-16 05:41:02+00:00,CapitecBankSA,"@Nyambose_N Hi there, all our systems are up and running. Please confirm with your municipality if they are not offline."
2022-12-16 05:39:37+00:00,MOtedd_star,@DJTira @CapitecBankSA @DJTira and hope I'm not too late. Thanks @CapitecBankSA for the Data🔥🔥🔥#SlamTheScam https://t.co/lPoiKFFGjF
2022-12-16 05:39:06+00:00,therealsirrene,@CapitecBankSA @zakhele_kunene Ayy! https://t.co/pD5UIiqdDX
2022-12-16 05:37:31+00:00,tkrthups,@nubian6 @CapitecBankSA My debit order has nothing to do with pay day but the day I want to pay for the requested services. SMS has never been a contractual agreement between the parties.
2022-12-16 05:26:06+00:00,bonganimaphos11,@TeskaAcademy @CapitecBankSA And for them to say it doesn't expire🤣🤣🤣who wants unlimited days to chow 1gig?
2022-12-16 05:24:27+00:00,bonganimaphos11,@CapitecBankSA @Lill_Teekay That feature so useless cause who's data last till the last day??
2022-12-16 05:15:13+00:00,motherdough1919,@SasfinBank the worst most unstable digital banking in the country. “Beyond Digital” crashed again time to move our banking to @CapitecBankSA Mercantile. Why does it happen so regularly ? don’t reply with an apology. You’ve been apologising for years without fixing the problem.
2022-12-16 05:12:16+00:00,CozySiba101,"@DJTira @CapitecBankSA #SlamTheScam 
@CapitecBankSA 
Hopefully I get to win https://t.co/lVILyxibpk"
2022-12-16 05:03:27+00:00,SENOAMADIKGAODI,"@DJTira @CapitecBankSA #SlamTheScam
@CapitecBankSA 
🤍💙🤍💙🤍💙🤍💙"
2022-12-16 04:53:34+00:00,Gennah12,@internet_sbu @maryjaneexplore @CapitecBankSA It would actually be best if @CapitecBankSA could clarify this instead of you. As a outside based citizen I'm personally unable to transfer money into a Capitec account from an international account. @CapitecBankSA please come thru.
2022-12-16 04:38:32+00:00,Nompume99702114,"I have completed the challenge malume💃💃 and #SlamTheScam tips will help me alot and i have shared it with my friends and family 
It good to always stay alert and safe @CapitecBankSA https://t.co/NLoTwjXW94"
2022-12-16 04:32:14+00:00,CapitecBankSA,"@LeratoMncube93 Hi Lerato, how may we assist you?"
2022-12-16 04:27:55+00:00,DjEnnoh,@DJTira @CapitecBankSA #SlamTheScam https://t.co/X8D1QEuLwM
2022-12-16 04:27:38+00:00,qondilesparkles,@DJTira @CapitecBankSA #SlamTheScam https://t.co/tBd6drMngp
2022-12-16 04:26:54+00:00,Mbuthuma,@DJTira @CapitecBankSA #SlamTheScam https://t.co/V21b8PF834
2022-12-16 04:26:22+00:00,VidahNomsa,"@DJTira @CapitecBankSA Thank you @CapitecBankSA, won myself 2GB🙏🏾🙏🏾🙏🏾
#SlamTheScam https://t.co/uxjpB30XvX"
2022-12-16 04:19:03+00:00,Lela_Beee,"@CapitecBankSA You are a scam yourself, why are you debiting on the 15th? Who gave you the right to debit my account 10 days before the agreed debit order date? You can't even see there's not enough money in my account, sies man you are disgusting"
2022-12-16 04:01:40+00:00,Lela_Beee,"@CapitecBankSA: Due to early pay dates, we'll collect your Dec funeral plan premium early between 24 - 31 Dec. FSP46669 Insurer: Centriq Life FSP7370. T&amp;Cs. 0860102043.

Why are you debiting my account on the 15th while your message said between 24 - 31? You are such a scam 😡😡"
2022-12-16 03:50:12+00:00,Tumi37836681,@DJTira @CapitecBankSA #SlamTheScam Can you beughten my Christmas please https://t.co/kGo4faaFy6
2022-12-16 03:49:37+00:00,GrootboomLindo,@DJTira @CapitecBankSA Keeping everything crossed 🙏
2022-12-16 03:17:38+00:00,DubeNSizwe,@CapitecBankSA I regret for banking with Capitec they did fraudulent with my card now Capitec can’t even have solutions. The whole bank don’t know how to help someone
2022-12-16 02:46:29+00:00,leratoliralempe,"@DJTira @CapitecBankSA Thank you Malume ❤️❤️❤️❤️❤️❤️❤️❤️
#SlamTheScam"
2022-12-16 02:28:50+00:00,Gjaptha,@DJTira @CapitecBankSA #SlamTheScam https://t.co/yp9geYOq5P
2022-12-16 01:59:42+00:00,ReloadedSisa,"@Gennah12 @maryjaneexplore @CapitecBankSA Capitec, last I checked they used Nedbanks SWIFT code"
2022-12-16 01:37:01+00:00,ms_makadp,@DJTira @CapitecBankSA #SlamTheScam @DJTira https://t.co/gAjgklZHwy
2022-12-16 01:21:13+00:00,CheezLah,"#SlamTheScam 
#SlamTheScam 
@CapitecBankSA thank you for teaching and alerting us of scams and how to beat it https://t.co/CDq56X6sLM"
2022-12-16 00:47:46+00:00,Queen_Flo_,@DJTira @CapitecBankSA https://t.co/xrNYiQG4xE
2022-12-16 00:44:21+00:00,elma_mercedes,@DJTira @CapitecBankSA #SlamTheScam 😇@DJTira  it was very informative @CapitecBankSA https://t.co/v9HODEROOB
2022-12-16 00:27:43+00:00,LembaneL,@DJTira @CapitecBankSA With @CapitecBankSA and @DJTira we are safe from fraudulent thank you for giving us this knowledge it is indeed power #SlamTheScam https://t.co/gitIDlsOXv
2022-12-16 00:24:53+00:00,LembaneL,"@DJTira @CapitecBankSA #SlamTheScam this festive year scammers won't touch us we wiser now thank you @CapitecBankSA and Makoya bearings, hoping for a win so I can finally enjoy bearings ciders this festive @DJTira https://t.co/VQl7BHQlDC"
2022-12-16 00:21:14+00:00,LembaneL,"@DJTira @CapitecBankSA #SlamTheScam wow thank you @CapitecBankSA and Makoya bearings , knowledge is power scammers must take a backseat we wiser now 🤞🏼for a win I'll love to have that makoya bearings ciders https://t.co/FFAK6Sq4HY"
2022-12-16 00:18:28+00:00,ChemoSfiso,@DJTira @CapitecBankSA https://t.co/HxSS0bt3MY
2022-12-15 23:48:14+00:00,perseverance_Se,"@DJTira @CapitecBankSA Done it was very informative and eye opening on the scams .......I learnt a lot I must say 

#SlamTheScam https://t.co/Vi8Xs7ng54"
2022-12-15 23:41:39+00:00,SufferingDogg,@gurealtime @CapitecBankSA
2022-12-15 22:50:42+00:00,BlvckTrippie,"@DJTira @CapitecBankSA @CapitecBankSA  @DJTira 

#SlamTheScam"
2022-12-15 22:36:26+00:00,Ncaneh_10,@DJTira @CapitecBankSA Won some data as well syabonga malume🙏🤞
2022-12-15 22:35:15+00:00,Ncaneh_10,@DJTira @CapitecBankSA @Ncaneh_10 https://t.co/2vGykHguqN
2022-12-15 22:34:22+00:00,Nokuthula2299,@DJTira @CapitecBankSA #SlamTheScam https://t.co/ujuC1FSaUB
2022-12-15 22:31:17+00:00,Luyanda_NTS,@DJTira @CapitecBankSA That was amazing and honestly very informative 👏@CapitecbankSA #SlamTheScam  now silinde ukuwina https://t.co/GoJvXLMAyC
2022-12-15 22:29:32+00:00,Zwelie26,@DJTira @CapitecBankSA Done Malume https://t.co/Kee0KN7tkz
2022-12-15 22:15:42+00:00,Nkalala,"@Jagman4sho @PSAFLIVE @SAPoliceService @AbsaSouthAfrica @StandardBankZA @FNBSA @Nedbank @CapitecBankSA @Radio702 @Powerfm987 @EFFPretoriaNort Do we have intelligence in this country?, I doubt."
2022-12-15 22:14:57+00:00,blessbmw,@DJTira @CapitecBankSA Thanx Malume
2022-12-15 22:04:49+00:00,zanale2m,"@DJTira @CapitecBankSA I have  learnt alot 😍🤩🤩👌💯

#SlamTheScam  @DJTira @CapitecBankSA https://t.co/M0Qhgtuku9"
2022-12-15 21:56:42+00:00,wandagwadiso,@DJTira @CapitecBankSA Did the challenge and got the data🤑 https://t.co/nFe3t8AMpi
2022-12-15 21:53:25+00:00,Sweedish96,@DJTira @CapitecBankSA #SlamTheScam https://t.co/Wa3hMPD9la
2022-12-15 21:46:50+00:00,thulanimsindo,@Bongie_Haemz @Absa @StandardBankZA @CapitecBankSA @Nedbank Uyangilalisa ne 😆 🤣 🏃‍♂️ 🏃‍♂️ 🏃‍♂️
2022-12-15 21:45:49+00:00,Bongie_Haemz,@thulanimsindo @Absa @StandardBankZA @CapitecBankSA @Nedbank Ayi ngenzela nje ukuthi ungakhulumi too much🤣
2022-12-15 21:38:04+00:00,Toobsieh,@DJTira @CapitecBankSA #SlamTheScam https://t.co/WyCWhboak6
2022-12-15 21:36:20+00:00,thulanimsindo,@Bongie_Haemz @Absa @StandardBankZA @CapitecBankSA @Nedbank 😆 🤣 😂 I'm happy you starting to believe me now 💃 🕺 💃 🕺
2022-12-15 21:35:23+00:00,Bongie_Haemz,@thulanimsindo @Absa @StandardBankZA @CapitecBankSA @Nedbank Okay cool I will
2022-12-15 21:30:14+00:00,Lazz49515324,@DJTira @CapitecBankSA Please make me a winner this year 😭😭😭 @CapitecBankSA @DJTira https://t.co/dcLXCeM6e8
2022-12-15 21:26:57+00:00,thulanimsindo,@Bongie_Haemz Please ask them @Absa @StandardBankZA @CapitecBankSA @Nedbank
2022-12-15 21:25:52+00:00,ThandazaGal,@DJTira @CapitecBankSA #SlamTheScam https://t.co/ViQ4YO2NMo
2022-12-15 21:14:31+00:00,Athi_Gogela,@DJTira @CapitecBankSA #SlamTheScam https://t.co/J0p6kBEfRD
2022-12-15 21:01:55+00:00,Just_Jamie_j,"@DJTira @CapitecBankSA #SlamTheScam I slammed the scam!!!!
Can you? https://t.co/QxUjqvqKHv"
2022-12-15 21:01:12+00:00,BlvckTrippie,"Told my friend that it would be better if 5 winners were given R1000 each instead of R5000 to one individual 
@DJTira @CapitecBankSA 

#SlamTheScam"
2022-12-15 20:46:20+00:00,QNonhle,"@DJTira @CapitecBankSA This is very informative especially at this time of the year. I learnt a lot about scammers n their tricks...Thank you soo much @DJTira and @CapitecBankSA
for 1g data😍😍😍 keeping my fingers crossed for the 1k😋😋
#SlamTheScam https://t.co/QscuRJw3Tx"
2022-12-15 20:46:20+00:00,QNonhle,@DJTira @CapitecBankSA https://t.co/guqLtHg1on
2022-12-15 20:41:51+00:00,FrankyMfanaK1,@DJTira @CapitecBankSA #SlamTheScam https://t.co/pAekCw2NdN
2022-12-15 20:36:26+00:00,dlangathi,"@CapitecBankSA This number +27661352826 calling people pretending to be  your fraud division and they scam people to ""send cash"" by asking people to create a pin and then read out the 10 digit code."
2022-12-15 20:36:11+00:00,amuteanet,@Iam_Aliice @CapitecBankSA #SlamTheScam https://t.co/h2BBX6aYZ6
2022-12-15 20:35:35+00:00,FreelianceM,@DJTira @CapitecBankSA It will be an honor to be one if the winners malume #SlamTheScam I wanna buy school uniform @DJTira https://t.co/0ySnKSF9ff
2022-12-15 20:34:00+00:00,FreelianceM,@DJTira @CapitecBankSA Tha link lead me to good information and taught me alot...thank you 🙏🙏🙏 asibonge malume #SlamTheScam https://t.co/xO2qY0hVqq
2022-12-15 20:32:08+00:00,FreelianceM,@DJTira @CapitecBankSA You gave me opportunity to learn more how scammers operate #SLAMTHESCAM @CapitecBankSA @DJTira https://t.co/1ZIcbAd52c
2022-12-15 20:30:42+00:00,FreelianceM,@DJTira @CapitecBankSA #SlamTheScam if I win I will manage to buy my siblings school uniform malume @DJTira https://t.co/py5o6ZTKSx
2022-12-15 20:27:35+00:00,Dimples792,"@DJTira @CapitecBankSA We need to slam the scam cause wow scammers are now everywhere even in places you could never think of. Learbt to be vigilant whenever im in the public.
#SlamTheScam
@CapitecBankSA
#LiveBetter https://t.co/5F7YkLTwr1"
2022-12-15 20:13:04+00:00,Molomush,Thanks to @DJTira &amp; @CapitecBankSA today I learnt that this is a scam😂 #SlamTheScam https://t.co/tvLarVyewR
2022-12-15 20:08:02+00:00,DJTKSA5,@DJTira @CapitecBankSA 🕯🥺🤲
2022-12-15 20:07:51+00:00,Siphosethu_Rudd,@CapitecBankSA Ungibale kulo 1 tau phela😩
2022-12-15 20:06:32+00:00,LeahKoena,"@MabsZille @CapitecBankSA Very true, we're losers"
2022-12-15 19:56:44+00:00,CapitecBankSA,@Siphosethu_Rudd ❤️
2022-12-15 19:56:36+00:00,Samukel12212528,@Iam_Aliice @CapitecBankSA #SlamTheScam
2022-12-15 19:53:02+00:00,CapitecBankSA,@olwethu_thu ❤️
2022-12-15 19:51:19+00:00,OfentseThato2,"@DJTira @CapitecBankSA Challenge completed, data received. #SlamTheScam https://t.co/VjiwwEyhbF"
2022-12-15 19:32:44+00:00,Siphosethu_Rudd,@DJTira @CapitecBankSA #SlamTheScam nazo👌 https://t.co/1Zm3geuCJU
2022-12-15 19:31:35+00:00,tshephang1602,"@DJTira @CapitecBankSA Challenge Completed. This was very informative.
#SlamTheScam https://t.co/wBUMawVmOM"
2022-12-15 19:29:11+00:00,MAHLOGO7212344,@DJTira @CapitecBankSA https://t.co/osQXDVyEpA
2022-12-15 19:20:43+00:00,FezekaCheryl,"@DJTira @CapitecBankSA 🎉💃😁💃All done! ❤️❤️💃💃💃🎊
#SlamTheScam https://t.co/tEOm4kF6A6"
2022-12-15 19:14:24+00:00,olwethu_thu,"@DJTira @CapitecBankSA #SLAMTHESCAM

 LOVE THIS INITIATIVE BIG UP 
@DJTira
@CapitecBankSA https://t.co/ybbdcvnABm"
2022-12-15 19:12:39+00:00,CupidooStrauss,@CapitecBankSA Automated No thanks!
2022-12-15 19:11:10+00:00,Presshhhhh,"@DJTira @CapitecBankSA Passed with distinctions 😁😆
#SlamTheScam https://t.co/9CBnzUG4Gi"
2022-12-15 19:11:04+00:00,OmuhleB,"@DJTira 
#SlamTheScam 
What an educational guide. Thank you @CapitecBankSA https://t.co/QSRvVJlrNF"
2022-12-15 19:08:48+00:00,Nompume99702114,"I have completed the challenge malume💃💃 and #SlamTheScam tips will help me alot and i have shared it with my friends and family 
It good to always stay alert and safe @CapitecBankSA https://t.co/X9n1Nf9fG3"
2022-12-15 19:06:28+00:00,CapitecBankSA,@Tlangela1993 ❤️
2022-12-15 19:05:35+00:00,Vee_jolakazi,@DJTira @CapitecBankSA #SlamTheScam https://t.co/31NmDuVwNq
2022-12-15 19:03:47+00:00,Ziyandah30,@DJTira @CapitecBankSA @CapitecBankSA #SlamTheScam 🙌🤸I did it🤸 https://t.co/Q1Rjpr4YYb
2022-12-15 19:03:32+00:00,NicoleGodfrey15,@CapitecBankSA #SlamTheScam https://t.co/JHTlswPQ3e
2022-12-15 19:01:01+00:00,SAHSAH_MA,"@DJTira @CapitecBankSA Thanks to you malume and @CapitecBankSA   i'm well educated now abo scamers. #SLAMTHESCAM

@CapitecBankSA https://t.co/D5FnxAdvYA"
2022-12-15 18:56:42+00:00,CapitecBankSA,@Presshhhhh ❤️
2022-12-15 18:56:24+00:00,Molomush,@DJTira @CapitecBankSA @CapitecBankSA #SlamTheScam https://t.co/7Aee0jNT4V
2022-12-15 18:55:33+00:00,Tlangela1993,@DJTira @CapitecBankSA #MakoyaBearings #CapitecbankSA https://t.co/FuZBrZj1jK
2022-12-15 18:52:12+00:00,Comfort__Ndlovu,@DJTira @CapitecBankSA I enjoyed all the challenges and learned a lot #SlamTheScam https://t.co/wBHmf6fsY8
2022-12-15 18:49:45+00:00,peendele,@DJTira @CapitecBankSA Bless us wena @CapitecBankSA and @DJTira 🤭 #SlamTheScam 💃💃 https://t.co/5T7zaNj7wj
2022-12-15 18:46:22+00:00,CapitecBankSA,@reesupremacy 👍
2022-12-15 18:44:52+00:00,peendele,@DJTira @CapitecBankSA Ready for this one🤭 #SlamTheScam https://t.co/tVoLFyVGrs
2022-12-15 18:42:37+00:00,CapitecBankSA,@cassie_Muffin9 👏
2022-12-15 18:40:45+00:00,reesupremacy,@DJTira @CapitecBankSA Purr💅🏾 #SlamTheScam https://t.co/WJhVNpdgl4
2022-12-15 18:40:28+00:00,hobsie40,@DJTira @CapitecBankSA Nothing in life is for free......
2022-12-15 18:39:56+00:00,Gontse_Mabuse,@DJTira @CapitecBankSA Crossing  fingers  🤞🤞🤞🤞 #SLAMTHESCAM
2022-12-15 18:36:03+00:00,GicsGina,@CapitecBankSA one of your guys called me. I told him I’m not entertaining him until he calls via landline. 😂 https://t.co/ctaEoSOzFP
