Date,User,Nedbank_Tweets
2022-12-19 11:05:30+00:00,Nedbank,@Orifha23448522 🙌💚
2022-12-19 11:04:51+00:00,Nedbank,@RodneyElle 💚🙌 https://t.co/YmCt2JeH7f
2022-12-19 11:03:34+00:00,Nedbank,@Nosi_N And that's how you increase your points/cash back earning for your daily swipes :) https://t.co/YmCt2JeH7f
2022-12-19 11:00:10+00:00,JayMabrrr,"@Nedbank The one and only Nedbank American Express
#NedbankAmericanExpress"
2022-12-19 10:57:45+00:00,Nedbank,"@MufunwaSingo Hi Mufunwa, My Smart Money is a financial fitness tool on our app. Try it out and let us know which of the My Smart Money features are your favourite."
2022-12-19 10:55:42+00:00,Nedbank,"@FunaniR300 Did you know that our My Smart Money feature is a financial wellness tool, that can help you to understand your financial position and to make smart money choices with the future of your finances :) Try it out and tell us what you like about it, SIpho :) https://t.co/YmCt2JeH7f"
2022-12-19 10:55:31+00:00,Nedbank,"@kgawogelo11 My Smart money is on the Money app , please check out the features and see what you like about it ."
2022-12-19 10:52:58+00:00,Nedbank,@mizzbeeeeee 💚🤞 https://t.co/YmCt2JeH7f
2022-12-19 10:52:09+00:00,tash_artly,"@Nedbank My Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 10:51:19+00:00,Nedbank,"@willoways Hi Wilfred, My Smart Money is a financial fitness tool on our app. Try it out and let us know which of the My Smart Money features are your favorite."
2022-12-19 10:48:00+00:00,Nedbank,@LindiweMotau4 Those are fantastic transactional features :) However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decisions about ... https://t.co/uUWoiMUK1f
2022-12-19 10:44:50+00:00,taizoh1,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpressNedbank 💚💚💚"
2022-12-19 10:44:33+00:00,Nedbank,@Ayanda95761647 🙂🤞
2022-12-19 10:43:59+00:00,Nedbank,@AaronGush100 🤞🙌
2022-12-19 10:43:22+00:00,IamNokwandaTI,@_Young_Metro @pallnandi @Nedbank @CapitecBankSA @discoverydeals @tymebankza Ok thanks will check them out
2022-12-19 10:43:09+00:00,taizoh1,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress 💚💚💚"
2022-12-19 10:42:09+00:00,MatshwiTerrance,"@Nedbank Nedbank American Express card
#NedbankAmericanExpress 
See money differently"
2022-12-19 10:41:59+00:00,Kidiously,@Nedbank Thank you 🙏
2022-12-19 10:40:23+00:00,Mlubetsi,@Nedbank What good will that make? Because nothing gets resolved this Bank looks for a reason not to fund you.
2022-12-19 10:39:54+00:00,jolpoppy34,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 10:39:29+00:00,Nedbank,@Audrey_Plaatjie All the best 🙌
2022-12-19 10:39:22+00:00,Ekstein_Dlenda,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 10:37:51+00:00,Nedbank,@Mxolisi76107804 Did you know that the My Smart Money tool allows you to categorise transactions so that you may access a snapshot of your financial position and tips to improve your credit score? Try it out and let us know what you like about it
2022-12-19 10:37:36+00:00,GirswinGaGaBoy,"@Nedbank You should swipe any Nedbank American Express card at Avis or Tempest Car Hire to get over 1% cash back.
#NedbankAmericanExpress"
2022-12-19 10:37:22+00:00,RoshPillay1113,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 10:37:12+00:00,Nedbank,@Mxolisi76107804 All the best Mxolisi🤞💚🙂
2022-12-19 10:36:48+00:00,EssayvanieP,@Nedbank #NedbankAmerincanExpress  Nedbank American Express Card
2022-12-19 10:36:20+00:00,Nedbank,"How will you be taking time out to rest and recuperate this holiday season?    

International speaker @TinaBalive shared some fantastic insights about rest and the fact that personal energy is renewable. Watch it here: https://t.co/b6YapHajW9 

#VoicesOfChange2022 https://t.co/tElSHYUy6S"
2022-12-19 10:32:35+00:00,Nedbank,@runya_gee We're saddened hear this :( We're here to assist you with any concerns that you may have :) Please send us a Private Message with your details and concerns so we may securely address them and change this :) https://t.co/YmCt2JeH7f
2022-12-19 10:30:25+00:00,Nedbank,@Whypee60 All the best 🙌
2022-12-19 10:26:09+00:00,Nedbank,"@janMutha Hi Jan, Did you know that the My Smart Money tool allows you to categorise transactions so that you may access a snapshot of your financial position and tips to improve your credit score? Try it out and let us know what you like about it"
2022-12-19 10:23:26+00:00,pietbonganii,"@bontlemakunyane @pallnandi @Nedbank Why?🤣🤣🤣🤣
Is it because they give you your money in R10’s when you withdraw?"
2022-12-19 10:23:01+00:00,Bongani19209636,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 10:22:01+00:00,Nedbank,"@Muliwa23 Wow Carrington, you know your way around the Money App. Did you try the My Smar Money dashboard, by swiping right on the account carousel and see your credit score and much more? https://t.co/YmCt2JeH7f"
2022-12-19 10:20:37+00:00,AyandaSounders,@Radio702 @MandyWiener @Nedbank #MiddayReport good afternoon beautiful people happy Monday Ayas Hout Bay Capetown
2022-12-19 10:20:33+00:00,Nedbank,@LeeM400 Those are cool features! My Smart Money gives you access to viewing your financial position at a glance and some great tips on how to improve your credit score too! Try it out and let us know what you think about this tool. https://t.co/YmCt2JeH7f
2022-12-19 10:17:52+00:00,letona_mainguy,"@Nedbank Nedbank American Express Card 

💚💚💚💚💚💚💚💚💚💚
💚💚💚💚💚💚💚💚💚💚
#NedbankAmericanExpress"
2022-12-19 10:17:50+00:00,CandyCuteAss,@MisterPule @pallnandi @Nedbank That is for sure not a fraudulent transaction. You spoke to that insurance company. You might not have approve the debit order but u said yes to the insurance
2022-12-19 10:16:56+00:00,Nedbank,@DoraTee113 💚🙌🤞 https://t.co/YmCt2JeH7f
2022-12-19 10:16:54+00:00,ThatDesh,Had lots of peeps suggest @Nedbank and @Investec  - gonna make a pro list for both and share so we can all be empowered depended on what our needs are.
2022-12-19 10:16:14+00:00,Nedbank,@DoraTee113 💚🤞 #BestOfLuck https://t.co/YmCt2JeH7f
2022-12-19 10:15:58+00:00,Nelisiwekhoza8,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 10:14:15+00:00,Nedbank,@Jacquel54T 💚 https://t.co/YmCt2JeH7f
2022-12-19 10:14:12+00:00,nketsi_jacob,"@Nedbank I pay DSTV
buy data, airtime
Buy Electricity"
2022-12-19 10:13:32+00:00,Nedbank,"@Ntombiz58393930 Hi Princess, we do value your feedback. Kindly note that the competition is open to all clients in South Africa, that's alot of people🙂. Keep trying. We wish you the best of luck🤞"
2022-12-19 10:11:55+00:00,LoriderJones,@Nedbank Your DM is closed
2022-12-19 10:11:53+00:00,RafeeqahIsaacs1,"@Nedbank Nedbank American express cars
@Nedbank 
#NedbankAmericanExpress"
2022-12-19 10:11:22+00:00,nketsi_jacob,@Nedbank #NedbankAmeriacanExpress
2022-12-19 10:08:10+00:00,Nedbank,"@Gola2009Kotov Those are fantastic transactional features, Thokozani :) However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decis... https://t.co/STdXDK4D6C"
2022-12-19 10:04:21+00:00,thabo_malanga,@Nedbank Buy my daughter school shoes
2022-12-19 10:04:13+00:00,Nedbank,"@Rodneyprecious1 Those are fantastic transactional features, Rodney:) However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decisions... https://t.co/oEvOukUiqz"
2022-12-19 10:03:00+00:00,Radio702,"Welcome to #MiddayReport with @MandyWiener

 Tune in📻: 92.7 and FM 106

Stream live💻: https://t.co/W6eZvRRi7x

DStv📺: Channel 856

Call us on 011 883 0702, Tweet us on @Radio702 or send us a WhatsApp on 072 702 1702.

#702WalkTheTalk
#Sponsored by @Nedbank https://t.co/UmU5yEErIz"
2022-12-19 10:02:32+00:00,MaryRLedwaba,"@Nedbank @CilliersYolandi #NedbankAmericanExpress 

NedBank American Express card"
2022-12-19 10:01:30+00:00,Brandan23274143,@Nedbank Nedbank american express card #NedbankAmericanExpress
2022-12-19 10:01:27+00:00,Nedbank,"@PalesaMaths Please accept our apologies for the delay in response 💚

We have shared this with our relevant team and feedback will be provided as soon as possible."
2022-12-19 10:01:27+00:00,DuncanRofhiwa,"@Nedbank Nedbank American Express Card
#nedbankamericanexpress"
2022-12-19 10:00:01+00:00,CapeTalk,"Welcome to #MiddayReport with @MandyWiener

You can listen via the CapeTalk app 💻, on DSTV channel 885 📺 or tune into 567 AM on your radio 📻.

Call us on 021 446 0567, Tweet us on @CapeTalk or send us a WhatsApp on 072 567 1 567.

#JoinTheConversation
#Sponsored by @Nedbank https://t.co/rNvCEoy4EB"
2022-12-19 09:58:45+00:00,Nedbank,@AbigailNosipho 🙂🤞
2022-12-19 09:57:44+00:00,Nedbank,@SindiHisbarbie The Money App does have this feature :) Did you know that the My Smart Money tool allows you to categorise transactions so that you may access a snapshot of your financial position and tips to improve your credit score? Try it out and let us know what you like about it :) https://t.co/YmCt2JeH7f
2022-12-19 09:57:40+00:00,Nedbank,@QueenEl38816568 Those are fantastic transactional features :) However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decisions about ... https://t.co/Ay3oNRluZE
2022-12-19 09:51:04+00:00,Nedbank,@Sinky04920265 Good luck
2022-12-19 09:50:30+00:00,Sweedish96,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 09:49:56+00:00,Sweedish96,"@Nedbank Buy Airtime and Data
Do a loan 
View my credit score"
2022-12-19 09:49:52+00:00,Nedbank,@ThokoTee7 💚🤞
2022-12-19 09:48:35+00:00,MbovuThubelihle,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 09:46:13+00:00,Tassy3101,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 09:45:54+00:00,PalesaMaths,@Nedbank May you kindly send an email to the Eastgate Nedbank Branch stating that i can proceed with the Estate Late Account. As i went there and again given the run around they say the need proof of communication and the senders full name at Nedbank office.
2022-12-19 09:45:43+00:00,sdzudzanani2,@Nedbank @SZwiafana ❤️
2022-12-19 09:45:29+00:00,tumzaah,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 09:45:13+00:00,Nedbank,"@SZwiafana Those are fantastic transactional features, Singo🙂 However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decisions ... https://t.co/HdNooLqjtt"
2022-12-19 09:41:39+00:00,Themba_Mate,@gagasifm @Nedbank For now i Negotiate discounts on operating expenses and also spending less more buying things that are not important #NedbankAmericanExpress @Nedbank @gagasifm
2022-12-19 09:40:35+00:00,BritneyJoney,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 09:40:01+00:00,Toobsieh,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 09:39:59+00:00,Nedbank,"@Phathut96937327 Hi there, those are fantastic transactional features, However the My Smart Money tool is a financial fitness option that enables our clients to gauge their transactions at a glance and better understand their financial profile to make informed decision... https://t.co/HVeEcfAaA2"
2022-12-19 09:39:01+00:00,Toobsieh,"@Nedbank Buy airtime
Pay for electricity"
2022-12-19 09:38:54+00:00,MrsMarshniP,"Nedbank American Express Card 

#nedbankama @Nedbank"
2022-12-19 09:38:31+00:00,MrsMarshniP,"@Nedbank Nedbank American Express Card 

#NedbankAmericanExpress"
2022-12-19 09:37:07+00:00,Nedbank,@SarahMahl Good luck Sarah 💚
2022-12-19 09:35:36+00:00,Nedbank,@MarioMotshwane Thank you for taking our call and choosing to bank with us 💚
2022-12-19 09:34:50+00:00,sherezaanP,@Nedbank MY NEDBANK AMERICAN EXPRESS  CARD #NedbankAmericanExpress
2022-12-19 09:34:21+00:00,DavidWorldfax,"@SokoyiP @Nedbank @stephanaimeo hello,dear,where are you from?we also have sms business in the world,if you need help,please let me know,thank you"
2022-12-19 09:33:02+00:00,bontlemakunyane,@pallnandi @Nedbank yho
2022-12-19 09:32:30+00:00,YouJean_WP,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-19 09:29:55+00:00,dnodada,"@Nedbank Nedbank American Express card 
#NedbankAmericanExpress"
2022-12-19 09:29:09+00:00,KATZKATZ17,"@Nedbank The Nedbank Amercan Express Card
#NedbankAmericanExpress"
2022-12-19 09:27:52+00:00,NOMPUME95672955,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 09:25:37+00:00,Finding_Zasha,"@Nedbank You should swipe the Nedbank American Express card 
#NedbankAmericanExpress"
2022-12-19 09:24:32+00:00,jojo_titus,"@Nedbank I even wanted to report the matter to the branch manager, but he wasn't available either. I ended up leaving cause I tried to be patient but it didn't pay off"
2022-12-19 09:23:44+00:00,jojo_titus,"@Nedbank Your DM's are closed . I wanted to open a zero fees account online, apparently my contacts are still on the database so I was required to go to my nearest branch to fix the issue, but when I got there, some tellers weren't working , long lines . The service was so slow."
2022-12-19 09:22:36+00:00,ZANDEIya,"@Nedbank Nedbank American Express card
#NedbankAmericanExpress"
2022-12-19 09:21:09+00:00,Nedbank,"@Virgini01952647 Hi Virginia, these are features of the app. Have you used the My smart money feature?"
2022-12-19 09:17:55+00:00,LMalemaja,@Nedbank Buying electricity and buying airtime
2022-12-19 09:17:37+00:00,Priscillar_M,@Mlubetsi @pallnandi @Nedbank Yooh kubi
2022-12-19 09:16:00+00:00,Mojoman_sk,@Nedbank Did that a long time ago
2022-12-19 09:15:53+00:00,Khensani_Lk,@nedbank please check your dm. I have been enquiring for a week now. #NedbankAmericanExpressed
2022-12-19 09:15:09+00:00,Nedbank,@Tshepang_Khala 💚
2022-12-19 09:14:04+00:00,Nedbank,"@Lufunofuno9 Hi Lufuno, have you used the My smart money feature?"
2022-12-19 09:13:36+00:00,Mokekane_809,"@Nedbank NEDBANK American Express Card 
#NedbankAmericanExpress"
2022-12-19 09:13:24+00:00,patason01,"@Nedbank Transfer money 
Buy airtime or data
Pay your dstv account"
2022-12-19 09:13:09+00:00,Nedbank,@Camila184345337 🙂🙌
2022-12-19 09:11:57+00:00,hlatse_d,"@Nedbank The Nedbank American Card 
#NedbankAmericanExpress"
2022-12-19 09:10:10+00:00,SoftThingie,"@Nedbank @Tshikoliso1 
Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 09:09:21+00:00,AntheaW56492631,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-19 09:08:30+00:00,Nedbank,@LitchiAngie Best of luck 🙌
2022-12-19 09:07:32+00:00,IamThapelo,"@Nedbank Nedbank American Express Card. 
#NedbankAmericanExpress
 @Nedbank"
2022-12-19 09:05:39+00:00,masimini_s,Can someone at @Nedbank come out publicly and confirm that the Nedbank Banking app cannot perform simple functions like instant payment interbank tranfer. It's taken 5days for the money to clear.... This is not acceptable.
2022-12-19 09:04:33+00:00,Nedbank,"@MarioMotshwane We have attempted to get in touch with you now with no success.

Please let us know when we can call you 🙂"
2022-12-19 09:03:36+00:00,SiphosethuNzam1,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 09:02:24+00:00,Nedbank,"@MarioMotshwane Apologies for the wait, we're calling you now 💚"
2022-12-19 09:00:59+00:00,RamadimetjaLed1,@Nedbank NedBank American Express card #NedbankAmericanExpress
2022-12-19 08:59:03+00:00,MarioMotshwane,@Nedbank I am still waiting now is 11:00 you pretend to be best https://t.co/gkjsNtcDD5
2022-12-19 08:59:01+00:00,Shanemabale2,@Nedbank #NedbankAmericanExpress Nedbank American express card
2022-12-19 08:58:27+00:00,sssfinditfastsa,@Nedbank Nedbank American Express Card 💚 #NedbankAmericanExpress
2022-12-19 08:58:22+00:00,OrifhaRatshita1,"@Nedbank Buy prepaid mobile
Buy electricity 
Pay DSTV
Track your money"
2022-12-19 08:58:05+00:00,Nedbank,@LetsPhyllis All the best 💚
2022-12-19 08:57:34+00:00,NyanisoM_,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 08:57:24+00:00,OrifhaRatshita1,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 08:57:00+00:00,Sibusiso3Maduna,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 08:56:59+00:00,Nedbank,"@StacieOrricle Please accept our apologies for the delay in response 💚

You can follow the below steps to check your Credit score on the Money App 🙂

• Login to the Money App
• Swipe right on the main screen until you see Financial Wellness
• Select My credit score under Dashboard"
2022-12-19 08:56:47+00:00,LMalemaja,"@Nedbank Nedbank American Express Card
#NedbankAfricanExpressCard"
2022-12-19 08:56:26+00:00,AshleyMoloi,@Nedbank 💚💚💚 https://t.co/6TltHPVMKe
2022-12-19 08:52:47+00:00,PaigeGerm,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 08:52:44+00:00,Belindaviret,"@Nedbank Nedbank American Express card 
#NedbankAmericanExpress"
2022-12-19 08:52:14+00:00,Ntenteni_Thabo,@Nedbank It's definitely Nedbank American Express Card #NedbankAmericanExpress
2022-12-19 08:51:52+00:00,Rainbowstomi,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-19 08:51:45+00:00,216425261_zama,@Nedbank Nedbank American Express Card 💚 #NedbankAmericanExpress
2022-12-19 08:51:42+00:00,patason01,@Nedbank Nedbank American Express #NedbankAmericanExpress
2022-12-19 08:51:21+00:00,ladyD23350642,"@Nedbank Nedbank  American Express Card
#NedbankAmericanExpress"
2022-12-19 08:50:53+00:00,FikileVilakaz13,"@Nedbank The Nedbank American EXPRESS
#NedbankAmericanExpress"
2022-12-19 08:48:48+00:00,therealxolo,@Nedbank can I open an account online and what which account has less fees?
